Name: 新闻综合, URL: http://61.173.144.157:9901/tsfile/live/1000_1.m3u8$订阅源, Date: None, Delay: 260 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: CCTV10科教, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7260&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV10科教, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6987&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV10科教, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5266&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV10科教, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8227&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV10科教, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6357&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV10科教, URL: http://wab201.win:35455/gaoma/cctv10.m3u8$订阅源, Date: None, Delay: 290 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV10科教, URL: http://222.169.85.8:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Delay: 786 ms, Speed: 0.37 M/s, Resolution: 1920x1080
Name: CCTV10科教, URL: http://home.wwang.pw:35455/gaoma/cctv10.m3u8$订阅源, Date: None, Delay: 459 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV10科教, URL: http://home.wwang.pw:35455/itv/1000000005000265010.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 459 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV10科教, URL: http://3501776.xyz:35455/gaoma/cctv10.m3u8$订阅源, Date: None, Delay: 1456 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV10科教, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1762&tk=2894ccdba8fc$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV10科教, URL: http://59.173.243.210:9901/tsfile/live/1010_1.m3u8$订阅源, Date: None, Delay: 256 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV10科教, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3065&tk=e503191f8e20$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV10科教, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8055&tk=e503191f8e20$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV10科教, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9660&tk=e503191f8e20$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV10科教, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5874&tk=e503191f8e20$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV10科教, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8420&tk=e503191f8e20$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV10科教, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2062&tk=e503191f8e20$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV10科教, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1107&tk=e503191f8e20$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV10科教, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5875&tk=2aca1ad9a849$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV10科教, URL: http://116.117.104.242:8096/tsfile/live/0010_1.m3u8$订阅源, Date: None, Delay: 260 ms, Speed: 0.04 M/s, Resolution: None
Name: CCTV10科教, URL: http://113.57.20.158:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 269 ms, Speed: 0.03 M/s, Resolution: None
Name: CCTV10科教, URL: http://101.66.198.92:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Delay: 2455 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: CCTV10科教, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5154&tk=2894ccdba8fc$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV10科教, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2170&tk=2894ccdba8fc$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV10科教, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8399&tk=2894ccdba8fc$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV10科教, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6930&tk=2894ccdba8fc$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV10科教, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7929&tk=2894ccdba8fc$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV10科教, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4321&tk=2894ccdba8fc$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV10科教, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4396&tk=2894ccdba8fc$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV10科教, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5313&tk=2894ccdba8fc$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV10科教, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3243&tk=2894ccdba8fc$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV10科教, URL: http://59.173.243.210:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 256 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV11戏曲, URL: http://116.128.242.83:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Delay: 292 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://220.249.114.102:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Delay: 204 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV11戏曲, URL: http://www.douzhicloud.site:35455/gaoma/cctv11.m3u8$订阅源, Date: None, Delay: 743 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://58.221.214.82:9901/tsfile/live/0011_1.m3u8$订阅源, Date: None, Delay: 1254 ms, Speed: 0.03 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://110.7.129.204:8096/tsfile/live/0011_1.m3u8$订阅源, Date: None, Delay: 466 ms, Speed: 0.05 M/s, Resolution: 720x576
Name: CCTV11戏曲, URL: http://110.7.130.134:8096/tsfile/live/0011_1.m3u8$订阅源, Date: None, Delay: 258 ms, Speed: 0.08 M/s, Resolution: 720x576
Name: CCTV11戏曲, URL: http://58.220.219.14:9901/tsfile/live/0011_1.m3u8$订阅源, Date: None, Delay: 1001 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV11戏曲, URL: http://183.136.148.214:9901/tsfile/live/0011_1.m3u8$订阅源, Date: None, Delay: 277 ms, Speed: 0.18 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://220.170.241.204:9901/tsfile/live/0011_1.m3u8$订阅源, Date: None, Delay: 279 ms, Speed: 0.04 M/s, Resolution: 720x576
Name: CCTV11戏曲, URL: http://58.19.43.46:9901/tsfile/live/1030_1.m3u8$订阅源, Date: None, Delay: 1202 ms, Speed: 0.04 M/s, Resolution: None
Name: CCTV11戏曲, URL: http://110.7.130.51:8096/tsfile/live/0011_1.m3u8$订阅源, Date: None, Delay: 231 ms, Speed: 0.05 M/s, Resolution: 720x576
Name: CCTV11戏曲, URL: http://110.7.130.44:8096/tsfile/live/0011_1.m3u8$订阅源, Date: None, Delay: 230 ms, Speed: 0.04 M/s, Resolution: 720x576
Name: CCTV11戏曲, URL: http://61.138.128.226:19901/tsfile/live/0011_2.m3u8$订阅源, Date: None, Delay: 233 ms, Speed: 0.03 M/s, Resolution: None
Name: CCTV11戏曲, URL: http://110.7.129.116:8096/tsfile/live/0011_1.m3u8$订阅源, Date: None, Delay: 232 ms, Speed: 0.05 M/s, Resolution: 720x576
Name: CCTV11戏曲, URL: http://116.9.204.242:9901/tsfile/live/0011_1.m3u8$订阅源, Date: None, Delay: 544 ms, Speed: 0.05 M/s, Resolution: 720x576
Name: CCTV11戏曲, URL: https://www.freetv.top/migu/667987558.m3u8?migutoken=16827d54043eba69d051685229b1d0623c01f398f643b3a7d912c9929d6525025ef57eb61666d45bb70dfc86405aa336ca762f0bda4f0284d98eddae4042805df42661f954a1d40820829ec8c2$订阅源, Date: None, Delay: 524 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://123.129.70.178:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 212 ms, Speed: 0.07 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://58.220.219.14:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 1001 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV11戏曲, URL: http://113.25.252.226:9901/tsfile/live/0011_1.m3u8$订阅源, Date: None, Delay: 334 ms, Speed: 0.03 M/s, Resolution: 720x576
Name: CCTV11戏曲, URL: http://117.27.190.42:9998/tsfile/live/23242_1.m3u8$订阅源, Date: None, Delay: 667 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV11戏曲, URL: http://59.48.75.130:3052/tsfile/live/0011_1.m3u8$订阅源, Date: None, Delay: 744 ms, Speed: 0.16 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://121.19.134.222:808/tsfile/live/0011_1.m3u8$订阅源, Date: None, Delay: 215 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://123.129.70.178:9901/tsfile/live/0011_1.m3u8$订阅源, Date: None, Delay: 212 ms, Speed: 0.07 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://123.130.84.106:8154/tsfile/live/0011_1.m3u8$订阅源, Date: None, Delay: 253 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV11戏曲, URL: http://116.128.242.83:9901/tsfile/live/0012_1.m3u8$订阅源, Date: None, Delay: 292 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://111.61.236.247:9081/hls/11/index.m3u8$订阅源, Date: None, Delay: 734 ms, Speed: 0.02 M/s, Resolution: 720x576
Name: CCTV11戏曲, URL: https://api.olelive.com/dis/live/CCTV11HD/hls.m3u8$订阅源, Date: None, Delay: 7 ms, Speed: 0.03 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://111.160.17.2:59901/tsfile/live/0011_1.m3u8$订阅源, Date: None, Delay: 230 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV11戏曲, URL: http://117.27.190.42:9998/tsfile/live/23242_1.m3u8?key=txiptv$订阅源, Date: None, Delay: 667 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV11戏曲, URL: http://117.144.58.42:35455/gaoma/cctv11.m3u8$订阅源, Date: None, Delay: 1984 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv11$订阅源, Date: None, Delay: 222 ms, Speed: 1.31 M/s, Resolution: 1280x720
Name: CCTV11戏曲, URL: http://43.248.128.135:35455/gaoma/cctv11.m3u8$订阅源, Date: None, Delay: 270 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://60.208.61.2:352/tsfile/live/0011_1.m3u8$订阅源, Date: None, Delay: 216 ms, Speed: 0.23 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://61.156.228.12:8154/tsfile/live/0011_1.m3u8$订阅源, Date: None, Delay: 445 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV11戏曲, URL: http://li0580.top:35455/gaoma/cctv11.m3u8$订阅源, Date: None, Delay: 281 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://www.clmy.cc:35455/gaoma/cctv11.m3u8$订阅源, Date: None, Delay: 283 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://146.235.213.45:35455/gaoma/cctv11.m3u8$订阅源, Date: None, Delay: 1015 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://146.235.213.45:35455/itv/1000000005000265011.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 1015 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://110.80.17.38:9901/tsfile/live/0011_1.m3u8?key=txiptv$订阅源, Date: None, Delay: 273 ms, Speed: 0.05 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://60.12.183.46:9901/tsfile/live/0011_1.m3u8$订阅源, Date: None, Delay: 235 ms, Speed: 0.09 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://120.238.94.10:9901/tsfile/live/1029_1.m3u8$订阅源, Date: None, Delay: 451 ms, Speed: 0.03 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://60.12.183.46:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Delay: 235 ms, Speed: 0.09 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://202.100.46.58:9901/tsfile/live/1012_1.m3u8$订阅源, Date: None, Delay: 1493 ms, Speed: 0.04 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://z.b.bkpcp.top/m.php?id=cctv11$订阅源, Date: None, Delay: 226 ms, Speed: 1.01 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://123.138.22.30:9901/tsfile/live/0011_1.m3u8$订阅源, Date: None, Delay: 275 ms, Speed: 0.20 M/s, Resolution: 720x576
Name: CCTV11戏曲, URL: http://202.100.46.58:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 1493 ms, Speed: 0.04 M/s, Resolution: None
Name: CCTV11戏曲, URL: http://58.17.116.69:9908/tsfile/live/0001_12.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 317 ms, Speed: 0.09 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: https://piccpndali.v.myalicdn.com/audio/cctv11_2.m3u8$订阅源, Date: None, Delay: 22 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV11戏曲, URL: http://219.135.180.210:18888/hls/11/index.m3u8$订阅源, Date: None, Delay: 257 ms, Speed: 0.05 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: https://tvpull.careryun.com/tv/cctv11.m3u8$订阅源, Date: None, Delay: 458 ms, Speed: 0.45 M/s, Resolution: 854x480
Name: CCTV11戏曲, URL: http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000508$订阅源, Date: None, Delay: 265 ms, Speed: 1.38 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://nas.zyylover.homes:35455/itv/1000000005000265011.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 558 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://113.57.111.4:1111/tsfile/live/1010_1.m3u8$订阅源, Date: None, Delay: 217 ms, Speed: 1.74 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://3.itv.nctv.top:35455/gaoma/cctv11.m3u8$订阅源, Date: None, Delay: 4973 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://3501776.xyz:35455/itv/1000000005000265011.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 1456 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://112.18.54.52:35455/itv/1000000005000265011.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 1614 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://livetv.wqwqwq.sbs/itv/1000000005000265011.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 5605 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://121.33.239.242:9901/tsfile/live/0011_1.m3u8$订阅源, Date: None, Delay: 1611 ms, Speed: 0.03 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://123.138.22.30:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 275 ms, Speed: 0.20 M/s, Resolution: 720x576
Name: CCTV11戏曲, URL: http://123.130.84.106:8154/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 253 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV11戏曲, URL: http://221.233.192.152:1111/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 836 ms, Speed: 0.07 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://223.241.247.214:9901/tsfile/live/0011_1.m3u8$订阅源, Date: None, Delay: 525 ms, Speed: 0.21 M/s, Resolution: None
Name: CCTV11戏曲, URL: http://61.136.172.236:9901/tsfile/live/0011_1.m3u8$订阅源, Date: None, Delay: 2851 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV11戏曲, URL: http://118.122.189.74:9901/tsfile/live/0011_1.m3u8$订阅源, Date: None, Delay: 285 ms, Speed: 0.15 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://223.241.247.214:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Delay: 525 ms, Speed: 0.21 M/s, Resolution: None
Name: CCTV11戏曲, URL: http://61.136.172.236:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 2851 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV11戏曲, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4123&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV11戏曲, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5503&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV11戏曲, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0702&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV11戏曲, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3852&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV11戏曲, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1250&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV11戏曲, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5207&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV11戏曲, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1416&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV11戏曲, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7952&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV11戏曲, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2402&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV11戏曲, URL: http://113.220.235.79:9999/tsfile/live/0011_2.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 275 ms, Speed: 0.03 M/s, Resolution: 720x576
Name: CCTV11戏曲, URL: http://wab201.win:35455/gaoma/cctv11.m3u8$订阅源, Date: None, Delay: 290 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://222.169.85.8:9901/tsfile/live/0011_1.m3u8$订阅源, Date: None, Delay: 786 ms, Speed: 0.37 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://home.wwang.pw:35455/gaoma/cctv11.m3u8$订阅源, Date: None, Delay: 459 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV11戏曲, URL: http://home.wwang.pw:35455/itv/1000000005000265011.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 459 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV11戏曲, URL: http://3501776.xyz:35455/gaoma/cctv11.m3u8$订阅源, Date: None, Delay: 1456 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV11戏曲, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6967&tk=2894ccdba8fc$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV11戏曲, URL: http://59.173.243.210:9901/tsfile/live/1011_1.m3u8$订阅源, Date: None, Delay: 256 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV11戏曲, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0691&tk=e503191f8e20$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV11戏曲, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2364&tk=e503191f8e20$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV11戏曲, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1419&tk=e503191f8e20$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV11戏曲, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6286&tk=2aca1ad9a849$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV11戏曲, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7724&tk=e503191f8e20$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV11戏曲, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0188&tk=e503191f8e20$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV11戏曲, URL: http://116.117.104.242:8096/tsfile/live/0011_1.m3u8$订阅源, Date: None, Delay: 260 ms, Speed: 0.04 M/s, Resolution: None
Name: CCTV11戏曲, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6192&tk=e503191f8e20$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV11戏曲, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4206&tk=e503191f8e20$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV11戏曲, URL: https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=cctv11$订阅源, Date: None, Delay: 299 ms, Speed: 1.19 M/s, Resolution: 1280x720
Name: CCTV11戏曲, URL: http://101.66.198.92:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Delay: 2455 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: CCTV11戏曲, URL: http://61.156.228.12:8154/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 445 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV11戏曲, URL: http://113.57.20.158:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 269 ms, Speed: 0.03 M/s, Resolution: None
Name: CCTV11戏曲, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7680&tk=2894ccdba8fc$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV11戏曲, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1028&tk=2894ccdba8fc$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV11戏曲, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5019&tk=2894ccdba8fc$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV11戏曲, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1691&tk=2894ccdba8fc$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
